Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      2.69     0.00                             SelectionInfo* std::uninitialized_copy<std::move_iterator<SelectionInfo*>, SelectionInfo*>(std::move_iterator<SelectionInfo*>, std::move_iterator<SelectionInfo*>, SelectionInfo*)
  0.00      2.69     0.00                             micropather::NodeCost* std::uninitialized_copy<std::move_iterator<micropather::NodeCost*>, micropather::NodeCost*>(std::move_iterator<micropather::NodeCost*>, std::move_iterator<micropather::NodeCost*>, micropather::NodeCost*)
  0.00      2.69     0.00                             micropather::StateCost* std::uninitialized_copy<std::move_iterator<micropather::StateCost*>, micropather::StateCost*>(std::move_iterator<micropather::StateCost*>, std::move_iterator<micropather::StateCost*>, micropather::StateCost*)
  0.00      2.69     0.00                             std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_copy<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      2.69     0.00                             CampaignEntry** std::uninitialized_copy<std::move_iterator<CampaignEntry**>, CampaignEntry**>(std::move_iterator<CampaignEntry**>, std::move_iterator<CampaignEntry**>, CampaignEntry**)
  0.00      2.69     0.00                             void** std::uninitialized_copy<std::move_iterator<void**>, void**>(std::move_iterator<void**>, std::move_iterator<void**>, void**)
  0.00      2.69     0.00                             int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
  0.00      2.69     0.00                             std::iterator_traits<std::_List_iterator<walker*> >::iterator_category std::__iterator_category<std::_List_iterator<walker*> >(std::_List_iterator<walker*> const&)
  0.00      2.69     0.00                             std::iterator_traits<std::reverse_iterator<std::_List_iterator<walker*> > >::iterator_category std::__iterator_category<std::reverse_iterator<std::_List_iterator<walker*> > >(std::reverse_iterator<std::_List_iterator<walker*> > const&)
  0.00      2.69     0.00                             void std::__relocate_object_a<ObjectType, ObjectType, std::allocator<ObjectType> >(ObjectType*, ObjectType*, std::allocator<ObjectType>&)
  0.00      2.69     0.00                             void std::__relocate_object_a<TroopResult, TroopResult, std::allocator<TroopResult> >(TroopResult*, TroopResult*, std::allocator<TroopResult>&)
  0.00      2.69     0.00                             void std::__relocate_object_a<SelectionInfo, SelectionInfo, std::allocator<SelectionInfo> >(SelectionInfo*, SelectionInfo*, std::allocator<SelectionInfo>&)
  0.00      2.69     0.00                             void std::__relocate_object_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      2.69     0.00                             int* std::__copy_move_backward_a<true, int*, int*>(int*, int*, int*)
  0.00      2.69     0.00                             void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      2.69     0.00                             void std::__move_median_to_first<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      2.69     0.00                             ObjectType* std::__uninitialized_copy_a<std::move_iterator<ObjectType*>, ObjectType*, ObjectType>(std::move_iterator<ObjectType*>, std::move_iterator<ObjectType*>, ObjectType*, std::allocator<ObjectType>&)
  0.00      2.69     0.00                             TroopResult* std::__uninitialized_copy_a<std::move_iterator<TroopResult*>, TroopResult*, TroopResult>(std::move_iterator<TroopResult*>, std::move_iterator<TroopResult*>, TroopResult*, std::allocator<TroopResult>&)
  0.00      2.69     0.00                             SelectionInfo* std::__uninitialized_copy_a<std::move_iterator<SelectionInfo*>, SelectionInfo*, SelectionInfo>(std::move_iterator<SelectionInfo*>, std::move_iterator<SelectionInfo*>, SelectionInfo*, std::allocator<SelectionInfo>&)
  0.00      2.69     0.00                             micropather::NodeCost* std::__uninitialized_copy_a<std::move_iterator<micropather::NodeCost*>, micropather::NodeCost*, micropather::NodeCost>(std::move_iterator<micropather::NodeCost*>, std::move_iterator<micropather::NodeCost*>, micropather::NodeCost*, std::allocator<micropather::NodeCost>&)
  0.00      2.69     0.00                             micropather::StateCost* std::__uninitialized_copy_a<std::move_iterator<micropather::StateCost*>, micropather::StateCost*, micropather::StateCost>(std::move_iterator<micropather::StateCost*>, std::move_iterator<micropather::StateCost*>, micropather::StateCost*, std::allocator<micropather::StateCost>&)
  0.00      2.69     0.00                             std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      2.69     0.00                             CampaignEntry** std::__uninitialized_copy_a<std::move_iterator<CampaignEntry**>, CampaignEntry**, CampaignEntry*>(std::move_iterator<CampaignEntry**>, std::move_iterator<CampaignEntry**>, CampaignEntry**, std::allocator<CampaignEntry*>&)
  0.00      2.69     0.00                             void** std::__uninitialized_copy_a<std::move_iterator<void**>, void**, void*>(std::move_iterator<void**>, std::move_iterator<void**>, void**, std::allocator<void*>&)
  0.00      2.69     0.00                             int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_backward_a2<true, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      2.69     0.00                             void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter)
  0.00      2.69     0.00                             micropather::NodeCost* std::__uninitialized_default_n<micropather::NodeCost*, unsigned long>(micropather::NodeCost*, unsigned long)
  0.00      2.69     0.00                             micropather::StateCost* std::__uninitialized_default_n<micropather::StateCost*, unsigned long>(micropather::StateCost*, unsigned long)
  0.00      2.69     0.00                             void** std::__uninitialized_default_n<void**, unsigned long>(void**, unsigned long)
  0.00      2.69     0.00                             void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      2.69     0.00                             micropather::NodeCost* std::__uninitialized_default_n_a<micropather::NodeCost*, unsigned long, micropather::NodeCost>(micropather::NodeCost*, unsigned long, std::allocator<micropather::NodeCost>&)
  0.00      2.69     0.00                             micropather::StateCost* std::__uninitialized_default_n_a<micropather::StateCost*, unsigned long, micropather::StateCost>(micropather::StateCost*, unsigned long, std::allocator<micropather::StateCost>&)
  0.00      2.69     0.00                             void** std::__uninitialized_default_n_a<void**, unsigned long, void*>(void**, unsigned long, std::allocator<void*>&)
  0.00      2.69     0.00                             std::move_iterator<ObjectType*> std::__make_move_if_noexcept_iterator<ObjectType, std::move_iterator<ObjectType*> >(ObjectType*)
  0.00      2.69     0.00                             std::move_iterator<TroopResult*> std::__make_move_if_noexcept_iterator<TroopResult, std::move_iterator<TroopResult*> >(TroopResult*)
  0.00      2.69     0.00                             std::move_iterator<SelectionInfo*> std::__make_move_if_noexcept_iterator<SelectionInfo, std::move_iterator<SelectionInfo*> >(SelectionInfo*)
  0.00      2.69     0.00                             std::move_iterator<micropather::NodeCost*> std::__make_move_if_noexcept_iterator<micropather::NodeCost, std::move_iterator<micropather::NodeCost*> >(micropather::NodeCost*)
  0.00      2.69     0.00                             std::move_iterator<micropather::StateCost*> std::__make_move_if_noexcept_iterator<micropather::StateCost, std::move_iterator<micropather::StateCost*> >(micropather::StateCost*)
  0.00      2.69     0.00                             std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> std::__make_move_if_noexcept_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
